opportunity_id,sales_agent,manager,regional_office,product,account,sector,office_location,engage_date,close_date,deal_stage,deal_value_proposed,close_value,revenue,employees,sales_cycle_days,is_won,is_closed,close_year_quarter
SYN025333,Niesha Gauna,Dustin Brinkmann,East,GTX Plus Basic,Account_0022,marketing,Germany,2023-09-26,2023-11-24,Won,3700.54,3623.39,315276.8,5232,59.0,1,1,2023Q4
SYN025334,Kami Herrold,Cara Losch,East,GTK Pro,Account_0149,services,Japan,2025-08-23,,Engaging,3055.96,,193584.24,2669,,0,0,
SYN025335,Boris Nicholson,Rocco Neubert,East,MG Advanced,Account_0472,medical,Australia,2023-12-12,2024-03-27,Lost,5240.99,0.0,227761.92,4116,106.0,0,1,2024Q1
SYN025336,Niesha Hillebrand,Rosalind Dwyer,Central,MG Special,Account_0492,entertainment,United Kingdom,2025-05-09,2025-07-07,Won,2827.97,2429.01,62493.86,154,59.0,1,1,2025Q3
SYN025337,Niesha Gauna,Dustin Brinkmann,Central,GTK Pro,Account_0415,software,Japan,2024-01-19,2024-03-22,Won,3924.14,3569.6,258271.74,4630,63.0,1,1,2024Q1
SYN025338,Niesha Hillebrand,Rosalind Dwyer,East,MG Advanced,Account_0039,telecommunications,Australia,2023-01-18,2023-04-20,Won,4120.55,3580.75,239962.56,4044,92.0,1,1,2023Q2
SYN025339,Niesha Hillebrand,Rosalind Dwyer,Central,MG Emperor,Account_0026,finance,Australia,2025-03-01,2025-06-25,Lost,4435.37,0.0,129989.33,1667,116.0,0,1,2025Q2
SYN025340,Jonathan Marconi,Rocco Neubert,West,GTX Plus Pro,Account_0332,software,Canada,2025-03-10,,Engaging,3989.32,,306239.39,5034,,0,0,
SYN025341,Jonathan Berthelot,Summer Sewald,East,GTX Basic,Account_0141,marketing,Germany,2023-03-18,,Engaging,3305.86,,307607.49,5583,,0,0,
SYN025342,Gaston Purl,Melvin Marxen,Central,GTK 500,Account_0164,services,Germany,2024-07-13,,Engaging,3614.81,,320000.0,5678,,0,0,
SYN025343,Marty Vinning,Melvin Marxen,West,GTK Pro,Account_0280,marketing,Japan,2022-09-27,2022-11-22,Lost,3238.22,0.0,245118.2,4300,56.0,0,1,2022Q4
SYN025344,Jonathan Marconi,Rocco Neubert,East,MG Advanced,Account_0232,services,Australia,2023-10-24,2024-01-13,Won,3969.88,3868.54,320000.0,5833,81.0,1,1,2024Q1
SYN025345,Gaston Nicholson,Summer Sewald,East,GTX Plus Pro,Account_0075,medical,United States,2024-02-05,2024-05-16,Lost,4802.33,0.0,221430.58,3261,101.0,0,1,2024Q2
SYN025346,Gaston Berthelot,Melvin Marxen,West,GTX Basic,Account_0187,retail,Japan,2023-11-08,,Engaging,3041.14,,246885.2,4071,,0,0,
SYN025347,Kami Cordell,Summer Sewald,East,GTX Basic,Account_0265,marketing,Japan,2022-07-05,2022-08-26,Lost,2844.92,0.0,86007.05,850,52.0,0,1,2022Q3
SYN025348,Zane Everman,Dustin Brinkmann,Central,MG Special,Account_0020,employment,United Kingdom,2023-09-19,2023-11-14,Lost,2559.27,0.0,297578.51,5417,56.0,0,1,2023Q4
SYN025349,Zane Sturm,Rosalind Dwyer,West,GTX Plus Basic,Account_0117,entertainment,United States,2023-08-19,2023-10-25,Won,3556.91,3727.91,159201.02,2074,67.0,1,1,2023Q4
SYN025350,Boris Purl,Melvin Marxen,Central,GTK 500,Account_0426,marketing,Canada,2022-07-16,2022-09-14,Won,2595.46,2404.36,77827.97,211,60.0,1,1,2022Q3
SYN025351,Boris Nicholson,Rocco Neubert,East,MG Special,Account_0160,entertainment,United States,2025-02-02,2025-04-24,Won,3771.86,3841.8,262792.12,4656,81.0,1,1,2025Q2
SYN025352,Vernita Everman,Cara Losch,Central,GTX Plus Pro,Account_0398,services,Germany,2025-12-10,2026-02-11,Lost,3046.79,0.0,204049.56,3114,63.0,0,1,2026Q1
SYN025353,Boris Purl,Melvin Marxen,Central,GTX Plus Basic,Account_0215,employment,Japan,2025-03-01,2025-04-09,Lost,2006.79,0.0,137299.25,1493,39.0,0,1,2025Q2
SYN025354,Cassey Nicholson,Melvin Marxen,West,GTX Plus Pro,Account_0031,medical,Canada,2023-09-25,2024-01-16,Won,4297.14,3734.69,133453.66,1595,113.0,1,1,2024Q1
SYN025355,Corliss Marconi,Rocco Neubert,West,GTX Plus Pro,Account_0429,retail,United Kingdom,2022-06-02,2022-07-23,Lost,2858.84,0.0,107788.34,1057,51.0,0,1,2022Q3
SYN025356,Boris Nicholson,Rocco Neubert,East,GTX Basic,Account_0338,technology,Germany,2022-07-04,2022-09-13,Lost,3699.31,0.0,99709.0,596,71.0,0,1,2022Q3
SYN025357,Wilburn Grunwald,Cara Losch,Central,MG Special,Account_0388,entertainment,Australia,2025-01-13,2025-03-28,Won,2774.91,2722.44,98485.81,678,74.0,1,1,2025Q1
SYN025358,Boris Nicholson,Rocco Neubert,Central,MG Special,Account_0174,services,Australia,2023-08-03,2023-10-05,Won,2901.81,2872.01,173601.1,2964,63.0,1,1,2023Q4
SYN025359,Gaston Berthelot,Melvin Marxen,West,GTX Plus Pro,Account_0168,telecommunications,United Kingdom,2025-01-12,,Engaging,3855.99,,119025.59,1438,,0,0,
SYN025360,Wilburn Grunwald,Cara Losch,Central,GTX Basic,Account_0092,software,Japan,2024-09-19,2024-12-05,Won,3775.75,3675.51,265116.79,4619,77.0,1,1,2024Q4
SYN025361,Vernita Everman,Cara Losch,West,GTK Pro,Account_0158,telecommunications,United States,2025-08-17,2025-12-02,Lost,3952.94,0.0,77660.69,273,107.0,0,1,2025Q4
SYN025362,Boris Purl,Melvin Marxen,Central,MG Advanced,Account_0119,telecommunications,Australia,2025-04-15,2025-07-21,Lost,4756.73,0.0,257414.83,4312,97.0,0,1,2025Q3
SYN025363,Anna Herrold,Cara Losch,Central,GTX Plus Basic,Account_0367,medical,Canada,2024-09-19,2025-01-07,Won,4959.48,4368.81,159235.96,2639,110.0,1,1,2025Q1
SYN025364,Gaston Berthelot,Melvin Marxen,West,MG Special,Account_0047,telecommunications,United Kingdom,2022-11-04,2023-02-08,Won,4529.86,4201.61,223766.95,3888,96.0,1,1,2023Q1
SYN025365,Jonathan Everman,Melvin Marxen,West,MG Emperor,Account_0232,employment,United States,2025-01-23,2025-03-27,Lost,2539.21,0.0,147658.75,1610,63.0,0,1,2025Q1
SYN025366,Kami Cordell,Summer Sewald,West,GTK Pro,Account_0075,marketing,Germany,2023-10-23,2023-12-31,Lost,3113.21,0.0,256536.14,4677,69.0,0,1,2023Q4
SYN025367,Anna Herrold,Cara Losch,Central,GTK 500,Account_0446,finance,Australia,2022-11-21,2023-02-25,Lost,4284.84,0.0,170971.11,2488,96.0,0,1,2023Q1
SYN025368,Kami Herrold,Cara Losch,Central,GTK Pro,Account_0235,marketing,Japan,2023-09-15,2023-11-10,Lost,2862.22,0.0,147081.56,2048,56.0,0,1,2023Q4
SYN025369,Jonathan Everman,Melvin Marxen,East,GTX Plus Basic,Account_0113,employment,Japan,2025-05-15,2025-07-20,Won,2677.53,2443.77,320000.0,5587,66.0,1,1,2025Q3
SYN025370,Gaston Berthelot,Melvin Marxen,Central,GTK Pro,Account_0411,technology,United States,2023-03-17,,Engaging,4179.37,,320000.0,5845,,0,0,
SYN025371,Gaston Nicholson,Summer Sewald,Central,MG Special,Account_0323,retail,Japan,2022-07-14,2022-09-01,Lost,2893.26,0.0,318446.29,5427,49.0,0,1,2022Q3
SYN025372,Gaston Berthelot,Melvin Marxen,East,MG Advanced,Account_0272,entertainment,Japan,2025-02-17,2025-04-23,Lost,2815.0,0.0,97711.37,830,65.0,0,1,2025Q2
SYN025373,Cassey Marconi,Rocco Neubert,Central,MG Emperor,Account_0432,medical,Canada,2023-11-08,2024-03-04,Lost,5418.9,0.0,307640.36,5900,117.0,0,1,2024Q1
SYN025374,Zane Sturm,Rosalind Dwyer,East,MG Special,Account_0272,technology,Germany,2024-03-11,2024-05-26,Lost,4235.23,0.0,165600.62,2169,76.0,0,1,2024Q2
SYN025375,Vernita Everman,Cara Losch,East,MG Advanced,Account_0364,finance,Canada,2023-03-05,2023-06-13,Lost,4073.43,0.0,135351.94,1804,100.0,0,1,2023Q2
SYN025376,Vernita Cordell,Cara Losch,West,GTX Basic,Account_0404,retail,United Kingdom,2025-03-16,2025-05-24,Lost,2539.28,0.0,95488.49,824,69.0,0,1,2025Q2
SYN025377,Marty Vinning,Melvin Marxen,East,MG Emperor,Account_0347,entertainment,Japan,2025-04-01,2025-06-20,Lost,3896.75,0.0,227514.65,3915,80.0,0,1,2025Q2
SYN025378,Jonathan Berthelot,Summer Sewald,Central,GTX Plus Basic,Account_0432,medical,Canada,2023-10-21,2024-02-05,Won,5090.7,4914.12,291033.8,4784,107.0,1,1,2024Q1
SYN025379,Kami Cordell,Summer Sewald,East,GTK Pro,Account_0082,technology,Australia,2025-04-07,2025-06-15,Won,4057.85,3591.1,258541.69,4314,69.0,1,1,2025Q2
SYN025380,Gaston Sturm,Rocco Neubert,Central,MG Advanced,Account_0313,software,United States,2022-12-01,2023-02-13,Won,3851.42,3480.45,175939.82,2737,74.0,1,1,2023Q1
SYN025381,Marty Marconi,Summer Sewald,East,MG Advanced,Account_0146,services,Canada,2025-10-10,2025-12-24,Lost,3791.79,0.0,255599.26,4356,75.0,0,1,2025Q4
SYN025382,Vernita Everman,Cara Losch,East,GTK Pro,Account_0230,technology,Australia,2023-03-23,,Engaging,3788.36,,110711.41,1280,,0,0,
SYN025383,Boris Hendon,Summer Sewald,West,GTK 500,Account_0229,marketing,United Kingdom,2022-09-03,2022-11-14,Won,2514.91,2219.37,95895.93,1183,72.0,1,1,2022Q4
SYN025384,Boris Sturm,Cara Losch,West,MG Advanced,Account_0117,services,Japan,2024-12-26,2025-02-19,Won,3684.4,3831.94,271234.82,5107,55.0,1,1,2025Q1
SYN025385,Zane Cordell,Dustin Brinkmann,Central,MG Special,Account_0325,telecommunications,United States,2024-07-15,2024-10-23,Lost,4338.85,0.0,258224.72,4308,100.0,0,1,2024Q4
SYN025386,Marty Vinning,Melvin Marxen,West,GTX Plus Basic,Account_0063,technology,Canada,2022-10-15,2023-01-06,Won,4335.67,4139.32,242764.03,4165,83.0,1,1,2023Q1
SYN025387,Gaston Grunwald,Rosalind Dwyer,West,MG Emperor,Account_0447,finance,United States,2025-03-15,2025-06-28,Lost,4424.73,0.0,223662.42,3972,105.0,0,1,2025Q2
SYN025388,Corliss Marconi,Rocco Neubert,East,MG Special,Account_0312,employment,Canada,2025-10-22,2025-12-17,Won,2693.67,2585.64,308062.21,5631,56.0,1,1,2025Q4
SYN025389,Kami Herrold,Cara Losch,East,GTK Pro,Account_0460,telecommunications,Canada,2024-10-01,2025-01-03,Won,4390.52,3879.65,320000.0,5958,94.0,1,1,2025Q1
SYN025390,Niesha Gauna,Dustin Brinkmann,Central,MG Advanced,Account_0436,services,Germany,2024-07-02,2024-08-29,Won,3446.36,3260.32,178331.82,2878,58.0,1,1,2024Q3
SYN025391,Vernita Everman,Cara Losch,West,MG Emperor,Account_0009,entertainment,United Kingdom,2023-03-14,2023-05-28,Won,3651.76,3583.61,201740.21,3235,75.0,1,1,2023Q2
SYN025392,Zane Sturm,Rosalind Dwyer,West,MG Advanced,Account_0439,medical,Germany,2023-04-04,2023-08-02,Lost,4807.74,0.0,185933.65,3068,120.0,0,1,2023Q3
SYN025393,Gaston Nicholson,Summer Sewald,West,GTK Pro,Account_0004,services,Canada,2024-12-22,2025-02-28,Lost,2493.8,0.0,106188.67,863,68.0,0,1,2025Q1
SYN025394,Gaston Sturm,Rocco Neubert,Central,GTK Pro,Account_0212,employment,United States,2022-07-20,2022-09-21,Lost,2029.66,0.0,133358.8,1589,63.0,0,1,2022Q3
SYN025395,Kami Cordell,Summer Sewald,West,MG Emperor,Account_0471,employment,United Kingdom,2025-09-03,2025-10-21,Lost,2424.38,0.0,214565.17,3234,48.0,0,1,2025Q4
SYN025396,Boris Hendon,Summer Sewald,West,GTK Pro,Account_0082,medical,Germany,2022-01-07,2022-04-11,Lost,4992.33,0.0,320000.0,5549,94.0,0,1,2022Q2
SYN025397,Anna Herrold,Cara Losch,West,MG Special,Account_0280,software,Germany,2025-09-27,2025-12-21,Won,3913.8,3584.6,303696.17,5193,85.0,1,1,2025Q4
SYN025398,Kary Marconi,Dustin Brinkmann,Central,GTK Pro,Account_0454,finance,Australia,2023-06-06,2023-09-19,Lost,4615.96,0.0,162995.48,2353,105.0,0,1,2023Q3
SYN025399,Boris Nicholson,Rocco Neubert,East,MG Special,Account_0126,medical,United Kingdom,2024-01-03,2024-04-24,Lost,4860.07,0.0,115997.14,1182,112.0,0,1,2024Q2
SYN025400,Corliss Hillebrand,Dustin Brinkmann,East,GTK Pro,Account_0291,employment,Germany,2023-02-24,2023-04-29,Lost,2078.05,0.0,125112.15,1724,64.0,0,1,2023Q2
SYN025401,Jonathan Berthelot,Summer Sewald,Central,GTX Plus Basic,Account_0011,entertainment,Canada,2024-07-08,2024-09-28,Lost,3699.72,0.0,217247.68,3177,82.0,0,1,2024Q3
SYN025402,Vernita Cordell,Cara Losch,West,MG Advanced,Account_0184,services,Australia,2025-03-15,2025-05-27,Lost,3506.18,0.0,304836.29,5343,73.0,0,1,2025Q2
SYN025403,Cassey Nicholson,Melvin Marxen,West,GTX Plus Basic,Account_0183,medical,Canada,2024-06-03,2024-09-26,Lost,4770.05,0.0,264837.56,4387,115.0,0,1,2024Q3
SYN025404,Kary Marconi,Dustin Brinkmann,West,GTX Plus Pro,Account_0061,technology,Canada,2024-10-15,2025-01-20,Won,3893.74,3453.49,97635.88,1174,97.0,1,1,2025Q1
SYN025405,Zane Everman,Dustin Brinkmann,East,MG Advanced,Account_0197,finance,Australia,2024-03-03,2024-06-25,Lost,4618.1,0.0,282356.58,4893,114.0,0,1,2024Q2
SYN025406,Boris Hendon,Summer Sewald,East,MG Emperor,Account_0310,medical,Australia,2024-09-17,2024-12-21,Lost,4528.45,0.0,92156.31,727,95.0,0,1,2024Q4
SYN025407,Jonathan Marconi,Rocco Neubert,Central,GTK Pro,Account_0267,medical,Japan,2022-01-09,2022-05-04,Won,4437.63,4193.46,87298.39,951,115.0,1,1,2022Q2
SYN025408,Cassey Marconi,Rocco Neubert,West,MG Special,Account_0133,finance,Japan,2025-09-17,,Engaging,4484.17,,162242.9,2646,,0,0,
SYN025409,Boris Purl,Melvin Marxen,West,GTX Basic,Account_0079,finance,Germany,2023-02-12,,Engaging,4307.69,,221072.41,3179,,0,0,
SYN025410,Niesha Gauna,Dustin Brinkmann,Central,GTK 500,Account_0337,entertainment,Canada,2022-10-03,2022-12-10,Lost,3319.08,0.0,74047.52,656,68.0,0,1,2022Q4
SYN025411,Zane Sturm,Rosalind Dwyer,East,MG Emperor,Account_0012,medical,Australia,2025-08-18,2025-12-14,Lost,4228.28,0.0,68418.62,319,118.0,0,1,2025Q4
SYN025412,Zane Everman,Dustin Brinkmann,West,GTX Plus Pro,Account_0378,software,United States,2022-12-13,2023-03-10,Lost,4470.48,0.0,291488.36,5394,87.0,0,1,2023Q1
SYN025413,Marty Marconi,Summer Sewald,West,GTX Basic,Account_0143,entertainment,Australia,2022-11-04,,Engaging,3156.15,,227708.33,3615,,0,0,
SYN025414,Cassey Marconi,Rocco Neubert,Central,MG Advanced,Account_0119,telecommunications,Germany,2022-10-13,2023-01-11,Lost,4028.78,0.0,183032.87,2972,90.0,0,1,2023Q1
SYN025415,Kami Cordell,Summer Sewald,East,GTX Basic,Account_0092,telecommunications,United Kingdom,2024-12-13,,Engaging,3900.71,,63342.7,391,,0,0,
SYN025416,Boris Sturm,Cara Losch,East,MG Advanced,Account_0159,entertainment,Canada,2025-04-07,,Engaging,2841.83,,95102.37,849,,0,0,
SYN025417,Niesha Cordell,Rosalind Dwyer,East,GTK 500,Account_0270,technology,Japan,2023-07-07,2023-09-29,Won,4001.57,3908.61,237604.49,3865,84.0,1,1,2023Q3
SYN025418,Corliss Marconi,Rocco Neubert,East,GTK Pro,Account_0237,employment,United States,2023-04-11,2023-06-03,Lost,2209.93,0.0,94751.89,830,53.0,0,1,2023Q2
SYN025419,Vernita Cordell,Cara Losch,Central,GTX Plus Basic,Account_0475,employment,Germany,2022-03-27,2022-05-21,Won,2618.07,2425.25,75779.32,499,55.0,1,1,2022Q2
SYN025420,Gaston Berthelot,Melvin Marxen,East,GTX Basic,Account_0267,technology,Australia,2023-11-21,2024-02-24,Lost,4154.59,0.0,301389.8,5313,95.0,0,1,2024Q1
SYN025421,Corliss Marconi,Rocco Neubert,Central,GTK 500,Account_0213,services,Canada,2025-07-22,2025-09-29,Lost,3432.87,0.0,212110.19,3110,69.0,0,1,2025Q3
SYN025422,Jonathan Everman,Melvin Marxen,Central,GTK 500,Account_0354,services,Germany,2023-12-06,2024-02-05,Lost,3361.26,0.0,269526.47,4323,61.0,0,1,2024Q1
SYN025423,Vernita Cordell,Cara Losch,Central,MG Special,Account_0347,employment,Canada,2023-07-24,2023-09-08,Won,2699.74,2400.28,144773.94,2015,46.0,1,1,2023Q3
SYN025424,Jonathan Marconi,Rocco Neubert,East,MG Special,Account_0036,employment,Germany,2023-07-11,2023-09-10,Won,2025.77,1974.69,86376.91,929,61.0,1,1,2023Q3
SYN025425,Marty Vinning,Melvin Marxen,East,GTK 500,Account_0318,services,United States,2025-10-06,2025-12-14,Lost,3238.35,0.0,262692.82,4129,69.0,0,1,2025Q4
SYN025426,Boris Purl,Melvin Marxen,East,GTX Plus Basic,Account_0371,telecommunications,Australia,2022-03-15,2022-06-16,Won,3683.57,3146.99,50000.0,137,93.0,1,1,2022Q2
SYN025427,Vernita Everman,Cara Losch,Central,GTK Pro,Account_0317,services,Canada,2024-07-02,2024-09-20,Won,3541.2,3516.22,260721.1,4819,80.0,1,1,2024Q3
SYN025428,Jonathan Everman,Melvin Marxen,East,MG Emperor,Account_0459,software,Australia,2023-07-19,2023-10-18,Lost,3829.61,0.0,123264.12,1518,91.0,0,1,2023Q4
SYN025429,Wilburn Grunwald,Cara Losch,Central,GTX Plus Basic,Account_0052,services,United Kingdom,2022-01-03,2022-03-23,Won,3056.22,2845.69,262753.35,4518,79.0,1,1,2022Q1
SYN025430,Corliss Hillebrand,Dustin Brinkmann,West,MG Emperor,Account_0322,software,Australia,2022-10-06,2022-12-25,Lost,3191.24,0.0,112615.09,865,80.0,0,1,2022Q4
SYN025431,Boris Purl,Melvin Marxen,Central,GTX Plus Pro,Account_0317,marketing,Australia,2023-01-26,2023-04-04,Won,3163.53,2751.49,145467.86,1681,68.0,1,1,2023Q2
SYN025432,Zane Sturm,Rosalind Dwyer,West,GTK 500,Account_0153,entertainment,Canada,2024-11-26,2025-02-05,Won,3536.2,3328.91,231128.26,4016,71.0,1,1,2025Q1
SYN025433,Boris Purl,Melvin Marxen,West,GTK Pro,Account_0009,technology,Canada,2022-03-20,2022-05-28,Lost,3967.95,0.0,185929.83,2710,69.0,0,1,2022Q2
SYN025434,Gaston Sturm,Rocco Neubert,West,GTX Plus Basic,Account_0366,medical,United Kingdom,2025-03-27,2025-07-26,Lost,4958.9,0.0,284903.15,4800,121.0,0,1,2025Q3
SYN025435,Gaston Grunwald,Rosalind Dwyer,Central,GTK Pro,Account_0236,services,Germany,2025-05-20,,Engaging,3515.46,,233984.14,3840,,0,0,
SYN025436,Niesha Everman,Dustin Brinkmann,Central,MG Emperor,Account_0160,medical,Japan,2025-08-18,2025-11-26,Won,4551.55,4671.9,137491.47,1353,100.0,1,1,2025Q4
SYN025437,Cassey Nicholson,Melvin Marxen,Central,GTX Basic,Account_0153,marketing,United Kingdom,2025-01-02,2025-03-09,Lost,3448.96,0.0,225716.58,3692,66.0,0,1,2025Q1
SYN025438,Gaston Nicholson,Summer Sewald,West,MG Advanced,Account_0038,marketing,Canada,2022-07-11,,Engaging,2845.88,,200729.78,3107,,0,0,
SYN025439,Niesha Everman,Dustin Brinkmann,Central,GTX Plus Pro,Account_0116,marketing,Canada,2024-07-01,2024-08-27,Won,3490.65,3659.23,279468.48,4897,57.0,1,1,2024Q3
SYN025440,Wilburn Grunwald,Cara Losch,East,GTK Pro,Account_0118,services,United Kingdom,2025-09-01,2025-11-20,Lost,2860.74,0.0,191136.51,3106,80.0,0,1,2025Q4
SYN025441,Jonathan Berthelot,Summer Sewald,West,MG Special,Account_0456,technology,Canada,2024-10-07,2024-12-19,Lost,3654.47,0.0,166117.23,2545,73.0,0,1,2024Q4
SYN025442,Boris Nicholson,Rocco Neubert,West,MG Special,Account_0369,technology,Germany,2025-07-08,2025-09-25,Won,3915.56,3707.9,106882.5,1217,79.0,1,1,2025Q3
SYN025443,Zane Sturm,Rosalind Dwyer,East,GTX Plus Basic,Account_0111,technology,United States,2024-07-27,2024-10-05,Won,4636.46,3947.4,304330.55,5457,70.0,1,1,2024Q4
SYN025444,Corliss Marconi,Rocco Neubert,East,GTK Pro,Account_0185,telecommunications,Australia,2024-06-22,2024-09-18,Lost,4126.31,0.0,143491.5,1914,88.0,0,1,2024Q3
SYN025445,Wilburn Hillebrand,Summer Sewald,Central,MG Advanced,Account_0267,telecommunications,Japan,2022-05-25,2022-08-30,Lost,4146.65,0.0,217292.99,3191,97.0,0,1,2022Q3
SYN025446,Anna Herrold,Cara Losch,East,MG Emperor,Account_0474,marketing,Germany,2024-08-20,2024-11-01,Lost,2380.18,0.0,89816.91,844,73.0,0,1,2024Q4
SYN025447,Corliss Hillebrand,Dustin Brinkmann,West,GTK Pro,Account_0453,software,Australia,2023-03-01,2023-05-25,Won,3785.47,3230.98,122648.87,1284,85.0,1,1,2023Q2
SYN025448,Marty Marconi,Summer Sewald,Central,MG Advanced,Account_0401,services,Canada,2022-09-05,2022-11-11,Won,3318.22,2929.47,139058.84,1731,67.0,1,1,2022Q4
SYN025449,Gaston Grunwald,Rosalind Dwyer,Central,GTX Plus Basic,Account_0398,entertainment,Australia,2025-07-02,2025-09-13,Won,4086.45,4269.53,309171.54,5787,73.0,1,1,2025Q3
SYN025450,Marty Everman,Rocco Neubert,East,GTK 500,Account_0088,telecommunications,United Kingdom,2025-06-24,2025-09-09,Won,4370.7,4171.07,266091.35,4223,77.0,1,1,2025Q3
SYN025451,Gaston Sturm,Rocco Neubert,West,MG Advanced,Account_0163,finance,United States,2024-02-10,2024-05-14,Lost,4726.39,0.0,289644.16,5391,94.0,0,1,2024Q2
SYN025452,Jonathan Hendon,Rosalind Dwyer,Central,MG Advanced,Account_0410,technology,United States,2022-11-13,2023-01-25,Lost,3940.67,0.0,286619.48,5055,73.0,0,1,2023Q1
SYN025453,Kary Marconi,Dustin Brinkmann,Central,GTK 500,Account_0188,finance,Canada,2025-09-10,2025-12-15,Lost,4296.01,0.0,219718.99,3208,96.0,0,1,2025Q4
SYN025454,Zane Sturm,Rosalind Dwyer,West,GTK Pro,Account_0486,technology,Germany,2023-09-09,2023-11-20,Lost,4143.96,0.0,320000.0,5929,72.0,0,1,2023Q4
SYN025455,Niesha Everman,Dustin Brinkmann,East,GTK 500,Account_0212,medical,United Kingdom,2025-08-14,2025-12-11,Won,4698.42,4047.15,70912.01,508,119.0,1,1,2025Q4
SYN025456,Gaston Berthelot,Melvin Marxen,Central,GTK Pro,Account_0406,employment,United Kingdom,2023-11-16,2024-01-11,Won,2042.48,1758.3,147342.09,1746,56.0,1,1,2024Q1
SYN025457,Kami Herrold,Cara Losch,Central,MG Emperor,Account_0003,technology,United Kingdom,2025-09-20,2025-12-15,Lost,3670.94,0.0,223795.6,3356,86.0,0,1,2025Q4
SYN025458,Kary Marconi,Dustin Brinkmann,West,MG Advanced,Account_0372,technology,Australia,2022-09-22,2022-12-24,Lost,3924.83,0.0,250927.55,4004,93.0,0,1,2022Q4
SYN025459,Corliss Marconi,Rocco Neubert,West,GTX Plus Pro,Account_0350,entertainment,United States,2023-08-22,2023-10-26,Won,3870.62,3692.82,320000.0,5794,65.0,1,1,2023Q4
SYN025460,Cassey Marconi,Rocco Neubert,West,GTX Plus Basic,Account_0089,software,United States,2023-12-07,2024-02-20,Won,3389.37,3318.92,175478.66,2153,75.0,1,1,2024Q1
SYN025461,Marty Marconi,Summer Sewald,Central,GTK Pro,Account_0495,employment,United States,2022-09-16,2022-11-12,Lost,2677.32,0.0,117043.04,932,57.0,0,1,2022Q4
SYN025462,Wilburn Grunwald,Cara Losch,West,GTK 500,Account_0071,entertainment,Canada,2025-08-22,2025-11-07,Lost,3218.79,0.0,174051.25,2907,77.0,0,1,2025Q4
SYN025463,Cassey Marconi,Rocco Neubert,Central,GTK Pro,Account_0331,finance,United Kingdom,2024-05-15,2024-09-03,Lost,4792.78,0.0,166752.4,2533,111.0,0,1,2024Q3
SYN025464,Niesha Gauna,Dustin Brinkmann,Central,GTX Plus Pro,Account_0238,retail,Germany,2024-03-19,2024-05-27,Won,2209.73,1947.28,59333.91,191,69.0,1,1,2024Q2
SYN025465,Gaston Sturm,Rocco Neubert,East,GTX Basic,Account_0163,retail,Australia,2024-05-22,2024-07-04,Won,2768.66,2383.3,220812.38,3926,43.0,1,1,2024Q3
SYN025466,Kami Herrold,Cara Losch,East,MG Special,Account_0134,retail,Germany,2025-02-05,2025-04-18,Lost,2953.32,0.0,109371.4,1541,72.0,0,1,2025Q2
SYN025467,Zane Sturm,Rosalind Dwyer,Central,GTK Pro,Account_0431,marketing,Australia,2022-03-12,2022-05-22,Won,2484.66,2141.92,113022.16,1437,71.0,1,1,2022Q2
SYN025468,Niesha Cordell,Rosalind Dwyer,West,MG Emperor,Account_0147,entertainment,United States,2023-11-21,2024-01-23,Lost,3517.65,0.0,280068.65,4828,63.0,0,1,2024Q1
SYN025469,Niesha Cordell,Rosalind Dwyer,East,MG Emperor,Account_0230,services,Germany,2025-09-24,2025-11-20,Lost,3336.16,0.0,242510.59,3680,57.0,0,1,2025Q4
SYN025470,Jonathan Everman,Melvin Marxen,West,MG Emperor,Account_0044,technology,United Kingdom,2025-07-24,,Engaging,3729.51,,126485.25,1350,,0,0,
